City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
201,Waingapu,ID,2022-06-08 21:27:39,-9.6567,120.2641,77.5,87,92,8.55
202,Vilhena,BR,2022-06-08 21:27:39,-12.7406,-60.1458,75.42,83,40,8.05
203,Tomatlan,MX,2022-06-08 21:27:39,19.9333,-105.25,87.67,52,46,11.48
204,Georgetown,MY,2022-06-08 21:26:16,5.4112,100.3354,80.53,93,20,2.3
205,Sinazongwe,ZM,2022-06-08 21:27:40,-17.2614,27.4618,63.88,51,0,6.67
206,Ambovombe,MG,2022-06-08 21:27:40,-25.1667,46.0833,64.54,66,14,7.38
207,Ahuimanu,US,2022-06-08 21:27:40,21.4447,-157.8378,85.14,59,20,11.5
208,Lata,PT,2022-06-08 21:27:40,40.1629,-8.3327,68.07,93,96,3.71
209,Minden,DE,2022-06-08 21:27:41,52.2833,8.9167,58.68,91,100,10.98
210,Ilulissat,GL,2022-06-08 21:27:41,69.2167,-51.1,42.82,61,75,5.75
211,Cabedelo,BR,2022-06-08 21:27:41,-6.9811,-34.8339,77.67,83,14,10.51
212,Powassan,CA,2022-06-08 21:27:41,46.0334,-79.3496,68.86,71,90,4.41
213,Nome,US,2022-06-08 21:23:40,64.5011,-165.4064,66.16,65,0,5.75
214,Mago,RU,2022-06-08 21:27:42,53.2514,140.1822,46.87,68,66,2.15
215,Paamiut,GL,2022-06-08 21:27:42,61.994,-49.6678,38.41,84,0,10.02
216,Mosquera,CO,2022-06-08 21:27:42,4.7059,-74.2302,60.89,72,40,5.75
217,Tiarei,PF,2022-06-08 21:23:12,-17.5333,-149.3333,84.22,76,22,9.82
218,Concordia,AR,2022-06-08 21:27:43,-31.393,-58.0209,60.87,77,40,1.99
219,Torbay,CA,2022-06-08 21:27:43,47.6666,-52.7314,51.28,72,40,11.5
220,Ponta Do Sol,PT,2022-06-08 21:27:43,32.6667,-17.1,72.72,85,3,5.21
221,Gualeguay,AR,2022-06-08 21:27:43,-33.1416,-59.3097,56.17,74,63,2.39
222,Galle,LK,2022-06-08 21:27:44,6.0367,80.217,79.41,83,97,12.62
223,Kamsack,CA,2022-06-08 21:27:44,51.5667,-101.9009,53.24,88,73,5.41
224,Aketi,CD,2022-06-08 21:27:44,2.7388,23.7833,68.22,97,100,1.07
225,Sitka,US,2022-06-08 21:27:45,57.0531,-135.33,64.29,42,20,18.41
226,Khasan,RU,2022-06-08 21:27:45,42.4308,130.6434,51.58,84,59,2.26
227,Pital,CO,2022-06-08 21:27:45,2.2665,-75.8044,75.06,81,90,3.94
228,Opuwo,NA,2022-06-08 21:27:45,-18.0607,13.84,57.72,44,0,8.34
229,Hovd,MN,2022-06-08 21:27:46,48.0056,91.6419,55.65,34,5,2.95
230,College,US,2022-06-08 21:27:46,64.8569,-147.8028,64.58,39,40,17.27
231,Sawakin,SD,2022-06-08 21:27:46,19.1059,37.3321,85.12,62,0,2.57
232,Souillac,MU,2022-06-08 21:27:47,-20.5167,57.5167,71.98,83,40,6.91
233,Haines Junction,CA,2022-06-08 21:27:47,60.7522,-137.5108,67.95,30,100,5.75
234,Saldanha,ZA,2022-06-08 21:27:47,-33.0117,17.9442,60.85,90,47,8.55
235,Griffith,US,2022-06-08 21:27:47,41.5284,-87.4237,64.31,93,100,13.8
