City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
263,Coihaique,CL,2022-06-07 20:48:34,-45.5752,-72.0662,46.35,66,40,3.44
264,Hovd,MN,2022-06-07 20:48:34,48.0056,91.6419,49.57,64,35,3.69
265,Yertsevo,RU,2022-06-07 20:48:34,60.7966,40.086,43.11,89,7,3.65
266,Athabasca,CA,2022-06-07 20:48:35,54.7169,-113.2854,59.41,73,100,5.06
267,Tumbi,TZ,2022-06-07 20:48:35,-5.0667,32.7333,68.2,60,40,11.5
268,Gat,IL,2022-06-07 20:48:35,31.61,34.7642,78.4,70,0,3.2
269,Leningradskiy,RU,2022-06-07 20:48:36,69.3833,178.4167,35.64,75,52,10.33
270,Merauke,ID,2022-06-07 20:48:37,-8.4667,140.3333,78.44,86,29,9.98
271,Totma,RU,2022-06-07 20:48:37,59.9747,42.7642,48.7,74,100,9.15
272,Magistralnyy,RU,2022-06-07 20:48:37,56.1725,107.4458,44.28,95,100,1.43
273,Sinnamary,GF,2022-06-07 20:48:38,5.3833,-52.95,77.25,83,48,12.84
274,Ormara,PK,2022-06-07 20:48:38,25.2088,64.6357,81.45,86,2,19.15
275,Udachnyy,RU,2022-06-07 20:48:38,66.4167,112.4,53.46,66,38,7.7
276,Puerto Ayora,EC,2022-06-07 20:49:39,-0.7393,-90.3518,75.16,88,74,10.0
277,Amapa,BR,2022-06-07 20:49:39,1.0,-52.0,75.63,96,95,2.37
278,Mbandaka,CD,2022-06-07 20:49:39,0.0487,18.2603,72.75,82,67,2.15
279,Wewak,PG,2022-06-07 20:49:39,-3.5534,143.6268,77.49,84,95,2.95
280,Bonavista,CA,2022-06-07 20:49:40,48.6499,-53.1147,39.79,73,76,19.91
281,Anori,BR,2022-06-07 20:49:40,-3.7728,-61.6442,80.37,85,89,1.03
282,Coruripe,BR,2022-06-07 20:49:40,-10.1256,-36.1756,73.99,89,20,8.88
283,Bourail,NC,2022-06-07 20:49:41,-21.5667,165.4833,72.63,77,100,4.76
284,Havre-Saint-Pierre,CA,2022-06-07 20:49:41,50.2334,-63.5986,59.36,29,0,9.22
285,Otjimbingwe,NA,2022-06-07 20:49:41,-22.35,16.1333,59.94,33,0,7.92
